Price;Rooms;SquareMeters;Etage;Baujahr;Raumhöhe;Anzahl Wohnungen;Letztes Renovationsjahr;Anzahl Toiletten;Gasanschluss;Waschmaschine;Kabel-TV;Haustiere erlaubt;Gedeckt;Mit Gartenhaus;Parkplatz;Minergie Bauweise;Tumbler;Keller;Estrich;Rollstuhlgängig;Balkon / Terrasse;Spielplatz;Altbau;Stromanschluss;Neubau;Cheminée;Minergie zertifiziert;Rauchen erlaubt;Lift;Steamer;Garage;Ruhige Lage;Hochparterre;Aussicht;Reduit;Abwasseranschluss;Swimmingpool;Eckhaus;Kinderfreundlich;Wasseranschluss;Geschirrspüler;In Wohngemeinschaft;Objekttyp_Attikawohnung;Objekttyp_Bauernhaus;Objekttyp_Dachwohnung;Objekttyp_Doppeleinfamilienhaus;Objekttyp_Einfamilienhaus;Objekttyp_Einzelzimmer;Objekttyp_Hobbyraum;Objekttyp_Kellerabteil;Objekttyp_Loft;Objekttyp_Maisonette / Duplex;Objekttyp_Mehrfamilienhaus;Objekttyp_Reihenfamilienhaus;Objekttyp_Schloss;Objekttyp_Studio;Objekttyp_Terrassenhaus;Objekttyp_Terrassenwohnung;Objekttyp_Villa;Objekttyp_Wohnung;Latitude;Longitude
2463.0;4.5;80.0;3.0;2013.0;2.5;0;2013.0;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.20817565917969;8.704214096069336
1605.0;2.5;68.0;2.0;2003.0;2.5;0;2018.0;1;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.3396859;8.4725684
1807.0;3.0;80.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.41738128662109;8.619361877441406
1890.0;4.0;79.0;2.0;1965.0;2.5;0;1965.0;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.49100112915039;8.752677917480469
3095.0;3.5;128.0;3.0;2003.0;2.5;0;2018.0;1;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.3396859;8.4725684
1070.0;1.0;25.0;2.0;2013.0;2.5;0;2013.0;0;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;47.30525588989258;8.767916679382324
2430.0;3.5;92.0;1.0;2013.0;2.5;0;2013.0;1;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.45476150512695;8.385876655578613
1844.0;4.0;90.0;1.0;1962.0;2.5;0;2022.0;0;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.2547721862793;8.76758098602295
180.0;3.5480880648899187;80.0;0.0;1981.0;2.5;0;1981.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;47.52911376953125;8.542837142944336
2520.0;4.5;80.0;1.0;2013.0;2.5;0;2024.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.32433319091797;8.659101486206055
4059.0;4.5;131.0;2.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47.24313735961914;8.720100402832031
1940.0;1.0;24.0;4.0;2013.0;2.5;0;2013.0;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;47.372047424316406;8.518674850463867
1230.0;1.0;28.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;47.30525588989258;8.767916679382324
7590.0;3.5;83.0;0.0;2006.0;2572.0;0;2021.0;0;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.263553619384766;8.588608741760254
1985.0;3.5;99.0;0.0;1989.0;2.5;0;1989.0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.52201461791992;8.5164155960083
1740.0;1.5;29.0;0.0;2024.0;2.5;0;2024.0;0;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.39023971557617;8.484463691711426
2190.0;4.5;103.0;1.0;1984.0;2.5;0;2013.0;0;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.553897857666016;8.507603645324707
3270.0;3.0;64.0;1.0;2013.0;2.5;0;2024.0;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.372047424316406;8.518674850463867
102000.0;20.0;80.0;0.0;2013.0;4.0;0;2013.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;47.35676193237305;8.528594970703125
2540.0;3.5;71.0;2.0;2013.0;2.4;0;2016.0;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.41309356689453;8.591958045959473
1800.0;2.5;85.0;0.0;2001.0;2.5;0;2023.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47.48038101196289;8.77383041381836
1720.0;2.5;64.0;0.0;2024.0;2.5;0;2024.0;0;False;False;True;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.43668746948242;8.847644805908203
2780.0;2.0;55.0;4.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;47.38190078735352;8.53339672088623
5680.0;4.5;155.0;1.0;2013.0;2.7;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.31609725952149;8.546623229980469
2551.0;4.5;115.0;1.0;2018.0;2.5;4;2018.0;0;False;False;True;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.259403228759766;8.85220718383789
1959.0;2.5;44.0;1.0;2018.0;2.5;0;2018.0;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.25537109375;8.688094139099121
2690.0;3.5;127.0;3.0;2024.0;2.5;0;2024.0;1;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.50448989868164;8.774314880371094
11300.0;6.5;218.0;0.0;2024.0;2.5;0;2024.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;47.35393524169922;8.56188678741455
3890.0;5.0;160.0;4.0;2012.0;2.5;0;2012.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47.50924682617188;8.542353630065918
2790.0;2.0;62.0;3.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37458419799805;8.545283317565918
1990.0;2.0;53.0;3.0;1976.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37741470336914;8.527472496032715
7350.0;4.5;80.0;4.0;2010.0;2.5;0;2010.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.339454650878906;8.530574798583984
2590.0;2.5;52.0;3.0;2024.0;2.5;0;2024.0;0;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.39023971557617;8.484463691711426
1850.0;2.5;76.0;2.0;1994.0;2.5;0;2014.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.33830642700195;8.441388130187988
3190.0;3.0;72.0;0.0;2013.0;2.5;0;2013.0;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.34576034545898;8.530585289001465
8740.0;7.0;169.0;1.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.38484191894531;8.553116798400879
3100.0;4.5;135.0;1.0;2009.0;2.5;0;2009.0;0;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.57783889770508;8.515007019042969
7200.0;5.5;185.0;1.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.34902191162109;8.585428237915039
1700.0;2.5;61.0;0.0;2025.0;2.5;0;2025.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.55569076538086;8.504634857177734
2890.0;3.5;104.0;3.0;1997.0;2.5;0;2008.0;0;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.28419494628906;8.545197486877441
4500.0;4.0;99.0;4.0;1894.0;2.57;0;2024.0;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.35829162597656;8.52719497680664
11006.0;5.5;183.0;1.0;2004.0;2.5;0;2004.0;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.36611175537109;8.5518798828125
2800.0;3.5;90.0;1.0;1965.0;2.5;0;2019.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;47.23906707763672;8.7366304397583
1840.0;2.5;73.0;0.0;2024.0;2.5;0;2024.0;0;False;False;True;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.43668746948242;8.847644805908203
2380.0;3.5;130.0;3.0;2013.0;2.5;0;2013.0;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.38923645019531;8.674901962280273
9300.0;6.5;210.0;0.0;2013.0;2.5;1;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;47.30819320678711;8.59672737121582
2670.0;3.5;113.0;4.0;2013.0;2.5;0;2013.0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;47.451847076416016;8.793374061584473
3599.0;4.5;102.0;2.0;2012.0;2.4;0;2012.0;0;False;True;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.25485229492188;8.616543769836426
2195.0;4.5;80.0;2.0;2013.0;2.5;0;2023.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.47891616821289;8.454056739807129
2280.0;4.5;106.0;0.0;2011.0;2.5;0;2011.0;0;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.43900680541992;8.84528636932373
2836.0;3.0;70.0;3.0;2013.0;2.5;0;2020.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.36654281616211;8.561502456665039
2666.0;4.5;80.0;3.0;2022.0;2.5;0;2022.0;0;False;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.27336502075195;8.823832511901855
102000.0;20.0;80.0;0.0;1898.0;4.0;0;1898.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;47.35676193237305;8.528594970703125
2459.0;4.5;146.0;2.0;2010.0;2.5;0;2010.0;0;False;True;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.451847076416016;8.793374061584473
2066.0;3.5480880648899187;12.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;47.38615798950195;8.526005744934082
3104.0;3.5480880648899187;25.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;47.38615798950195;8.526005744934082
3620.0;4.5;140.0;2.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.370235443115234;8.489669799804688
1600.0;3.5;90.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.66463470458984;8.61815071105957
2725.0;4.5;116.0;2.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.52823257446289;8.541950225830078
3100.0;2.5;70.0;1.0;2023.0;2.5;0;2023.0;0;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.39155960083008;8.525900840759277
2850.0;2.5;59.0;2.0;2023.0;2.5;0;2023.0;0;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.39155960083008;8.525900840759277
1350.0;1.0;50.0;-1.0;2013.0;2.5;0;2013.0;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;47.50668716430664;8.701083183288574
2640.0;3.5;97.0;1.0;2013.0;2.5;0;2013.0;0;False;True;False;True;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;True;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.48100662231445;8.458285331726074
1850.0;3.5;140.0;2.0;2013.0;2.5;0;2013.0;0;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47.5472516;8.6219296
10000.0;6.0;240.0;99.0;2013.0;3.0;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;47.30836486816406;8.55050277709961
1250.0;1.0;80.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;47.37631607055664;8.5575590133667
1790.0;3.5480880648899187;30.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;47.48020935058594;8.504448890686035
3415.0;3.5480880648899187;28.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37299728393555;8.526196479797363
2170.0;3.5480880648899187;18.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37299728393555;8.526196479797363
3000.0;3.5480880648899187;22.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37299728393555;8.526196479797363
3208.0;3.5480880648899187;22.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37299728393555;8.526196479797363
3412.0;3.5;114.0;2.0;2014.0;2.5;0;2014.0;0;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.482421875;8.437609672546387
2550.0;2.0;40.0;0.0;2013.0;2.5;0;2018.0;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.38571166992188;8.492745399475098
2273.0;3.5480880648899187;14.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;47.36960983276367;8.533367156982422
3623.0;3.5480880648899187;53.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.4140162;8.5450143
3312.0;3.5480880648899187;29.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.42968080000001;8.5585116
1755.0;3.5480880648899187;16.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;47.42968080000001;8.5585116
1858.0;3.5480880648899187;16.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;47.42968080000001;8.5585116
3519.0;3.5480880648899187;30.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.42968080000001;8.5585116
2481.0;3.5480880648899187;27.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.42968080000001;8.5585116
2793.0;3.5480880648899187;34.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.42968080000001;8.5585116
2481.0;3.5480880648899187;20.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.35688018798828;8.526817321777344
2170.0;3.5480880648899187;16.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37326969999999;8.5262025
4142.0;2.0;37.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.3730039;8.5260488
2689.0;3.5480880648899187;20.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.3730039;8.5260488
