Price;Rooms;SquareMeters;Etage;Baujahr;Raumhöhe;Anzahl Wohnungen;Letztes Renovationsjahr;Anzahl Toiletten;Gasanschluss;Waschmaschine;Kabel-TV;Haustiere erlaubt;Gedeckt;Mit Gartenhaus;Parkplatz;Minergie Bauweise;Tumbler;Keller;Estrich;Rollstuhlgängig;Balkon / Terrasse;Spielplatz;Altbau;Stromanschluss;Neubau;Cheminée;Minergie zertifiziert;Rauchen erlaubt;Lift;Steamer;Garage;Ruhige Lage;Hochparterre;Aussicht;Reduit;No features found;Abwasseranschluss;Swimmingpool;Eckhaus;Kinderfreundlich;Wasseranschluss;Geschirrspüler;In Wohngemeinschaft;Objekttyp_Attikawohnung;Objekttyp_Bauernhaus;Objekttyp_Dachwohnung;Objekttyp_Doppeleinfamilienhaus;Objekttyp_Einfamilienhaus;Objekttyp_Einzelzimmer;Objekttyp_Hobbyraum;Objekttyp_Kellerabteil;Objekttyp_Loft;Objekttyp_Maisonette / Duplex;Objekttyp_Mehrfamilienhaus;Objekttyp_Reihenfamilienhaus;Objekttyp_Schloss;Objekttyp_Studio;Objekttyp_Terrassenhaus;Objekttyp_Terrassenwohnung;Objekttyp_Villa;Objekttyp_Wohnung;Latitude;Longitude;DistanceToStationKM
1864.0;3.5;79.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;47.43341064453125;8.572308540344238;1.0519620985236346
2030.0;3.5;87.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.42760467529297;8.558029174804688;0.3631294234953807
2900.0;1.0;75.0;5.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37367248535156;8.501121520996094;3.0014530934550483
2580.0;3.0;63.0;1.0;1931.0;2.5;0;2017.0;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.38209915161133;8.499099731445312;3.1529863474545388
2450.0;4.5;121.0;2.0;2014.0;2.5;0;2014.0;0;False;True;True;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.26043319702149;8.425235748291016;
2700.0;3.5;110.0;1.0;2023.0;2.5;0;2023.0;0;False;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.46977996826172;8.82852554321289;
1815.0;3.5;80.0;3.0;2013.0;2.5;0;2013.0;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37275314331055;8.500814437866211;3.041693917679063
1400.0;2.0;46.0;2.0;1949.0;2.5;0;1949.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.404579162597656;8.403260231018066;0.18698457644109048
1000.0;3.0;80.0;2.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.48416519165039;8.487371444702148;
3090.0;3.5;90.0;1.0;1980.0;2.5;0;2015.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.3055305480957;8.590771675109863;
1580.0;2.0;47.0;0.0;2013.0;2.5;0;2013.0;0;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.31641006469727;8.524645805358887;0.461069231647523
2155.0;5.0;80.0;2.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.51421737670898;8.594244003295898;
2155.0;5.0;80.0;2.0;2013.0;2.5;0;2013.0;0;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.51421737670898;8.594244003295898;
1345.0;1.0;32.0;1.0;1964.0;2.5;0;1964.0;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37042236328125;8.494729042053223;3.5442939319824154
2408.0;3.5;80.0;2.0;2022.0;2.5;0;2022.0;0;False;True;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.45048522949219;8.58587646484375;0.5459166848378664
2502.0;3.5;85.0;2.0;2022.0;2.5;0;2022.0;0;False;True;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.450443267822266;8.58642292022705;0.5813884938765366
2727.0;3.5;86.0;3.0;2022.0;2.5;0;2022.0;0;False;True;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.45013427734375;8.586156845092773;0.5869704517694432
3296.0;4.5;107.0;2.0;2022.0;2.5;0;2022.0;0;False;True;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.45048522949219;8.58587646484375;0.5459166848378664
5800.0;4.5;169.0;0.0;2024.0;2.5;0;2024.0;0;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;True;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.34859085083008;8.636247634887695;
1890.0;1.0;40.0;1.0;2013.0;2.5;0;2013.0;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.365352630615234;8.559305191040039;1.983735362440483
1920.0;3.0;80.0;4.0;2013.0;2.5;0;2013.0;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37338638305664;8.501397132873535;2.9860780774205185
2030.0;3.5480880648899187;90.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.50812149047852;8.726265907287598;0.8855010452042278
6090.0;4.5;149.0;1.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.36824035644531;8.554035186767578;1.4763586204094032
5970.0;3.5;124.0;1.0;1933.0;2.5;0;1933.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37957763671875;8.570284843444824;2.250758173205343
1795.0;3.5;98.0;3.0;2002.0;2.4;0;2024.0;0;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.25288391113281;8.85781192779541;0.8902851916390297
2577.0;2.5;72.0;2.0;2021.0;2.5;0;2021.0;0;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.22712326049805;8.662622451782227;0.9815730124409352
2499.0;2.5;57.0;15.0;2023.0;2.5;0;2023.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.49601745605469;8.715452194213867;0.790836897249483
1310.0;2.5;60.0;0.0;2013.0;2.5;0;2024.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.36861801147461;8.817329406738281;
1717.0;2.0;54.0;0.0;1975.0;2.5;0;1975.0;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.39522171020508;8.433932304382324;1.093762768977126
2249.0;4.5;99.0;2.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.49956512451172;8.861261367797852;
2400.0;5.5;80.0;0.0;2013.0;2.5;0;2012.0;0;False;True;True;True;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;47.499305725097656;8.789679527282715;
2290.0;2.5;80.0;1.0;1968.0;2.5;0;2017.0;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.3831901550293;8.481796264648438;4.459882156952878
1590.0;1.0;33.0;5.0;1976.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37741470336914;8.527472496032715;0.9822610631921717
2250.0;3.5;80.0;2.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37227630615234;8.544264793395996;0.68116034519702
2670.0;3.5;89.0;3.0;2013.0;2.5;0;2013.0;0;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.3972053527832;8.616142272949219;0.6336377103398463
3025.0;3.5;94.0;4.0;2008.0;2.5;0;2008.0;1;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.38456344604492;8.485977172851562;4.1726635088756865
5500.0;3.5;96.0;1.0;2022.0;3.4;0;2022.0;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37624740600586;8.528149604797363;0.9469643168753867
2580.0;3.5;100.0;1.0;2019.0;2.5;0;2019.0;0;False;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;True;False;False;True;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.24659729003906;8.772220611572266;
903.0;2.5;52.0;2.0;1972.0;2.5;0;1972.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
7500.0;5.5;166.0;33.0;2024.0;2.5;0;2024.0;0;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.39689254760742;8.602004051208496;1.6500895620168112
7500.0;5.5;166.0;33.0;2024.0;2.5;0;2024.0;0;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.39689254760742;8.602004051208496;1.6500895620168112
1715.0;3.0;80.0;1.0;2013.0;2.5;0;2013.0;0;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.40403747558594;8.40501880645752;0.1941017280562341
1650.0;1.0;35.0;3.0;1976.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37741470336914;8.527472496032715;0.9822610631921717
3150.0;3.0;78.0;2.0;1965.0;2.5;0;1965.0;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.36137390136719;8.564908981323242;2.594930166382337
1910.0;3.5;67.0;0.0;1954.0;2.5;0;1954.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.33802795410156;8.526716232299805;4.547815075439671
1850.0;1.5;47.0;3.0;1976.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.37741470336914;8.527472496032715;0.9822610631921717
3240.0;4.5;108.0;2.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.42554473876953;8.684966087341309;0.13170291657551977
2730.0;2.5;86.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.25603866577149;8.606203079223633;0.9257731598233998
5500.0;4.5;133.0;0.0;2002.0;2.3;0;2024.0;0;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;True;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.3326416015625;8.543179512023926;
8550.0;6.0;175.0;0.0;1995.0;2.5;0;2024.0;0;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47.3044319152832;8.594876289367676;
1960.0;2.0;45.0;2.0;2004.0;2.5;0;2004.0;0;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.26942825317383;8.647627830505371;0.2532941076529623
1950.0;1.0;40.0;2.0;2013.0;2.5;0;2013.0;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.365352630615234;8.559305191040039;1.983735362440483
1716.0;2.0;50.0;1.0;1975.0;2.5;0;1975.0;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.39522171020508;8.433932304382324;1.093762768977126
2000.0;4.0;76.0;1.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.38546752929688;8.47766399383545;4.806443356431801
3010.0;3.5480880648899187;199.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;47.260215759277344;8.849991798400879;0.3098242356343101
2410.0;2.5;43.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.38349914550781;8.548906326293945;0.8918612676065716
2870.0;2.5;63.0;3.0;2022.0;2.5;0;2022.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.350868225097656;8.527925491333008;3.145891021909246
1100.0;2.0;37.0;2.0;1953.0;2.5;0;1953.0;0;False;False;True;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.26218032836914;8.851122856140137;
1620.0;1.0;30.0;0.0;1953.0;2.5;0;1953.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.379974365234375;8.566015243530273;1.935536749837931
1790.0;3.5;102.0;1.0;1801.0;2.5;0;1801.0;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.49117660522461;8.436128616333008;
1690.0;4.5;80.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;47.47622299194336;8.517894744873047;
6575.0;3.5;126.0;9.0;2015.0;2.5;0;2015.0;0;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.36330032348633;8.53154182434082;1.7526177127347489
1740.0;2.5;52.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.44937896728516;8.528059959411621;
2614.0;4.5;90.0;2.0;2017.0;2.5;0;2017.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.491825103759766;8.549078941345215;
3090.0;3.5;78.0;2.0;2016.0;2.5;0;2016.0;0;False;True;True;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.401153564453125;8.545247077941895;2.6160740017949595
1020.0;1.0;80.0;9.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.49174118041992;8.706351280212402;1.623285824622773
1950.0;4.5;89.0;3.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.36957550048828;8.51710319519043;1.987601432383014
1950.0;1.5;26.0;1.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.38190078735352;8.53339672088623;0.6995665295967937
1835.0;2.5;55.0;2.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.47417068481445;8.524547576904297;
1400.0;2.0;46.0;0.0;1970.0;2.5;0;1970.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.35250473022461;8.436695098876953;
4172.0;3.5;87.0;4.0;2013.0;2.5;0;2013.0;1;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47.34716796875;8.606317520141602;2.9650679651653316
3270.0;3.5;102.0;20.0;2015.0;2.5;0;2015.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.40887069702149;8.405828475952148;0.3490185518486969
2300.0;3.5;82.0;4.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.41599655151367;8.511880874633789;4.757718076247895
3160.0;4.5;120.0;0.0;2003.0;2.4;0;2003.0;0;False;False;True;True;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.33167266845703;8.475844383239746;
2470.0;3.5;90.0;1.0;2025.0;2.5;0;2025.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.55569076538086;8.504634857177734;
4200.0;5.0;160.0;3.0;1974.0;2.5;0;2024.0;0;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;True;False;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;47.34773635864258;8.480717658996582;
1850.0;3.5;75.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.25389862060547;8.697707176208496;0.4082784715351931
2045.0;3.5;80.0;4.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.4029426574707;8.391304969787598;1.077618632763476
1950.0;1.5;80.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.3461799621582;8.532380104064941;3.57395707906195
11135.0;6.5;250.0;0.0;2013.0;2.5;0;2013.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;47.26986312866211;8.660907745361328;1.2517261171947665
1690.0;2.5;52.0;2.0;1800.0;1.9;0;2023.0;0;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;47.34404373168945;8.807269096374512;
